FECHA,DEMANDA
2023-01-30 23:00:00,6847.099
2023-01-30 23:30:00,6676.61121
2023-02-06 00:00:00,6260.86964
2023-02-06 00:30:00,6212.68
2023-02-06 01:00:00,6149.55
2023-02-06 01:30:00,5946.19
2023-02-06 02:00:00,5982.9
2023-02-06 02:30:00,5863.7
2023-02-06 03:00:00,5896.5
2023-02-06 03:30:00,5779.9
2023-02-06 04:00:00,5880.4
2023-02-06 04:30:00,5859.7
2023-02-06 05:00:00,5876.4
2023-02-06 05:30:00,6015.2
2023-02-06 06:00:00,6016.2
2023-02-06 06:30:00,6010.3
2023-02-06 07:00:00,6042.7
2023-02-06 07:30:00,6441.1
2023-02-06 08:00:00,6567.8
2023-02-06 08:30:00,6915.1
2023-02-06 09:00:00,7067.35
2023-02-06 09:30:00,7240.27
2023-02-06 10:00:00,7376.22
2023-02-06 10:30:00,7444.34
2023-02-06 11:00:00,7448.66
2023-02-06 11:30:00,7524.19
2023-02-06 12:00:00,7419.36
2023-02-06 12:30:00,7414.77
2023-02-06 13:00:00,7364.465
2023-02-06 13:30:00,7350.296
2023-02-06 14:00:00,7379.945
2023-02-06 14:30:00,7435.84
2023-02-06 15:00:00,7517.59
2023-02-06 15:30:00,7493.11
2023-02-06 16:00:00,7469.397
2023-02-06 16:30:00,7461.239
2023-02-06 17:00:00,7354.04
2023-02-06 17:30:00,7182.31
2023-02-06 18:00:00,6820.553
2023-02-06 18:30:00,6775.799
2023-02-06 19:00:00,7026.409
2023-02-06 19:30:00,7150.035
2023-02-06 20:00:00,7131.108
2023-02-06 20:30:00,7105.615
2023-02-06 21:00:00,7105.213
2023-02-06 21:30:00,7000.946
2023-02-06 22:00:00,6994.643
2023-02-06 22:30:00,6914.827
2023-02-06 23:00:00,6746.587
2023-02-06 23:30:00,6496.66
2023-02-13 00:00:00,6168.152
2023-02-13 00:30:00,5955.59
2023-02-13 01:00:00,5830.19
2023-02-13 01:30:00,5689.69
2023-02-13 02:00:00,5692.09
2023-02-13 02:30:00,5593.96
2023-02-13 03:00:00,5600.39
2023-02-13 03:30:00,5613.29
2023-02-13 04:00:00,5632.8
2023-02-13 04:30:00,5653.49
2023-02-13 05:00:00,5684.28
2023-02-13 05:30:00,5892.09
2023-02-13 06:00:00,5929.09
2023-02-13 06:30:00,5947.7
2023-02-13 07:00:00,5988.1
2023-02-13 07:30:00,6375.51
2023-02-13 08:00:00,6528.91
2023-02-13 08:30:00,6857.52
2023-02-13 09:00:00,6942.08
2023-02-13 09:30:00,7184.96
2023-02-13 10:00:00,7319.32
2023-02-13 10:30:00,7390.22
2023-02-13 11:00:00,7442.12
2023-02-13 11:30:00,7673.03
2023-02-13 12:00:00,7657.11
2023-02-13 12:30:00,7568.9
2023-02-13 13:00:00,7457.3
2023-02-13 13:30:00,7396.89
2023-02-13 14:00:00,7424.09
2023-02-13 14:30:00,7475.99
2023-02-13 15:00:00,7501.69
2023-02-13 15:30:00,7540.29
2023-02-13 16:00:00,7474.08
2023-02-13 16:30:00,7566.56
2023-02-13 17:00:00,7443.65
2023-02-13 17:30:00,7310.16
2023-02-13 18:00:00,7185.61
2023-02-13 18:30:00,7209.52
2023-02-13 19:00:00,7460.83
2023-02-13 19:30:00,7523.33
2023-02-13 20:00:00,7520.54
2023-02-13 20:30:00,7467.93
2023-02-13 21:00:00,7417.44
2023-02-13 21:30:00,7335.93
2023-02-13 22:00:00,7328.55
2023-02-13 22:30:00,7340.05
2023-02-13 23:00:00,7041.97
2023-02-13 23:30:00,6859.78
2023-02-20 00:00:00,6280.26378
2023-02-20 00:30:00,6119.11767
2023-02-20 01:00:00,6066.55241
2023-02-20 01:30:00,6028.38616
2023-02-20 02:00:00,5918.17235
2023-02-20 02:30:00,5856.05117
2023-02-20 03:00:00,5706.90461
2023-02-20 03:30:00,5834.70193
2023-02-20 04:00:00,5794.01393
2023-02-20 04:30:00,5798.54316
2023-02-20 05:00:00,5908.67382
